full_name,Position,TEAM,GP,MIN,PTS,FG_PCT,FG3_PCT,FT_PCT,AST,BLK,STL,REB,TOV,Salary,DREB,FG3A,FG3M,FGA,FGM,FTA,FTM,GS,LEAGUE_ID,OREB,ORGANIZATION_ID,PF,PLAYER_AGE,PLAYER_ID,SCHOOL_NAME,SEASON_ID,TEAM_ID,Team_ID,id,first_name,last_name,is_active,PlayerID,Status,TeamID,Team,Jersey,PositionCategory,FirstName,LastName,Height,Weight,BirthDate,BirthCity,BirthState,BirthCountry,HighSchool,College,PhotoUrl,Experience,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,FanDuelName,DraftKingsName,YahooName,DepthChartPosition,DepthChartOrder,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,NbaDotComPlayerID
Thomas Bryant,C,WAS,38,901,460,0.599,0.407,0.737,71,33,14,260,48,8000000,185,54,22,307,184,95,70,28,0,75,,85,22,1628418,,2019-20,1610612764,,1628418,Thomas,Bryant,TRUE,20001852,Active,1,WAS,13,C,Thomas,Bryant,82,248,1997-07-31T00:00:00,,,,,Indiana,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001852.png,1,030424b9-7367-45e1-b9d4-c8dee3a89e53,2825,4155,200978,896601,766664,,Scrambled,Scrambled,,Scrambled,67312,896601,5855,Thomas Bryant,Thomas Bryant,Thomas Bryant,C,0,20000001,Thomas Bryant,896601,4587492,http://cdn.usatsimg.com/api/download/?imageID=13477375,http://cdn.usatsimg.com/api/download/?imageID=13514946,2019-10-09T17:16:12,2019-10-14T10:02:30,1628418
Reggie Bullock,SF,NYK,29,684,234,0.402,0.333,0.81,42,3,25,68,19,4000000,55,111,37,224,90,21,17,19,0,13,,56,28,203493,,2019-20,1610612752,,203493,Reggie,Bullock,TRUE,20000896,Active,6,NY,25,F,Reggie,Bullock,78,205,1991-03-16T00:00:00,Kinston,North Carolina,,,North Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000896.png,5,42fa4c2c-6520-4d04-a753-cfe4a5c5e2e1,2148,3458,200391,552335,748080,3329,Scrambled,Scrambled,,Scrambled,15947,552335,5195,Reggie Bullock,Reggie Bullock,Reggie Bullock,PF,1,20000006,Reggie Bullock,552335,4588207,http://cdn.usatsimg.com/api/download/?imageID=13458725,http://cdn.usatsimg.com/api/download/?imageID=13514948,2019-10-09T17:16:12,2019-10-14T10:02:34,203493
Reggie Bullock,SF,NYK,29,684,234,0.402,0.333,0.81,42,3,25,68,19,4000000,55,111,37,224,90,21,17,19,0,13,,56,28,203493,,2019-20,1610612752,,203493,Reggie,Bullock,TRUE,20000896,Active,6,NY,25,F,Reggie,Bullock,78,205,1991-03-16T00:00:00,Kinston,North Carolina,,,North Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000896.png,5,42fa4c2c-6520-4d04-a753-cfe4a5c5e2e1,2148,3458,200391,552335,748080,3329,Scrambled,Scrambled,,Scrambled,15947,552335,5195,Reggie Bullock,Reggie Bullock,Reggie Bullock,PF,1,20000006,Reggie Bullock,552335,4588207,http://cdn.usatsimg.com/api/download/?imageID=13458725,http://cdn.usatsimg.com/api/download/?imageID=13514948,2019-10-09T17:16:12,2019-10-14T10:02:34,203493
Alec Burks,SG,GSW,48,1390,773,0.406,0.375,0.897,151,17,50,226,76,1620564,189,224,84,601,244,224,201,18,0,37,,107,28,202692,,2019-20,1610612744,,202692,Alec,Burks,TRUE,20000837,Active,7,PHI,20,G,Alec,Burks,78,214,1991-07-20T00:00:00,Grandview,Missouri,,,Colorado,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000837.png,7,73fcf334-2088-4862-b83b-66eae415cf87,1835,3192,200414,512995,743740,3046,Scrambled,Scrambled,,Scrambled,14510,512995,4893,Alec Burks,Alec Burks,Alec Burks,SF,1,20000007,Alec Burks,512995,4588279,http://cdn.usatsimg.com/api/download/?imageID=13715017,http://cdn.usatsimg.com/api/download/?imageID=13714993,2019-11-26T10:27:53,2019-11-26T10:27:25,202692
Alec Burks,SG,PHI,11,222,118,0.39,0.327,0.889,20,0,8,36,9,1620564,30,49,16,100,39,27,24,0,0,6,,13,28,202692,,2019-20,1610612755,,202692,Alec,Burks,TRUE,20000837,Active,7,PHI,20,G,Alec,Burks,78,214,1991-07-20T00:00:00,Grandview,Missouri,,,Colorado,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000837.png,7,73fcf334-2088-4862-b83b-66eae415cf87,1835,3192,200414,512995,743740,3046,Scrambled,Scrambled,,Scrambled,14510,512995,4893,Alec Burks,Alec Burks,Alec Burks,SF,1,20000007,Alec Burks,512995,4588279,http://cdn.usatsimg.com/api/download/?imageID=13715017,http://cdn.usatsimg.com/api/download/?imageID=13714993,2019-11-26T10:27:53,2019-11-26T10:27:25,202692
Alec Burks,SG,TOT,59,1612,891,0.404,0.366,0.896,171,17,58,262,85,1620564,219,273,100,701,283,251,225,18,0,43,,120,28,202692,,2019-20,0,,202692,Alec,Burks,TRUE,20000837,Active,7,PHI,20,G,Alec,Burks,78,214,1991-07-20T00:00:00,Grandview,Missouri,,,Colorado,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000837.png,7,73fcf334-2088-4862-b83b-66eae415cf87,1835,3192,200414,512995,743740,3046,Scrambled,Scrambled,,Scrambled,14510,512995,4893,Alec Burks,Alec Burks,Alec Burks,SF,1,20000007,Alec Burks,512995,4588279,http://cdn.usatsimg.com/api/download/?imageID=13715017,http://cdn.usatsimg.com/api/download/?imageID=13714993,2019-11-26T10:27:53,2019-11-26T10:27:25,202692
Alec Burks,SG,GSW,48,1390,773,0.406,0.375,0.897,151,17,50,226,76,1620564,189,224,84,601,244,224,201,18,0,37,,107,28,202692,,2019-20,1610612744,,202692,Alec,Burks,TRUE,20000837,Active,7,PHI,20,G,Alec,Burks,78,214,1991-07-20T00:00:00,Grandview,Missouri,,,Colorado,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000837.png,7,73fcf334-2088-4862-b83b-66eae415cf87,1835,3192,200414,512995,743740,3046,Scrambled,Scrambled,,Scrambled,14510,512995,4893,Alec Burks,Alec Burks,Alec Burks,SF,1,20000007,Alec Burks,512995,4588279,http://cdn.usatsimg.com/api/download/?imageID=13715017,http://cdn.usatsimg.com/api/download/?imageID=13714993,2019-11-26T10:27:53,2019-11-26T10:27:25,202692
Alec Burks,SG,PHI,11,222,118,0.39,0.327,0.889,20,0,8,36,9,1620564,30,49,16,100,39,27,24,0,0,6,,13,28,202692,,2019-20,1610612755,,202692,Alec,Burks,TRUE,20000837,Active,7,PHI,20,G,Alec,Burks,78,214,1991-07-20T00:00:00,Grandview,Missouri,,,Colorado,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000837.png,7,73fcf334-2088-4862-b83b-66eae415cf87,1835,3192,200414,512995,743740,3046,Scrambled,Scrambled,,Scrambled,14510,512995,4893,Alec Burks,Alec Burks,Alec Burks,SF,1,20000007,Alec Burks,512995,4588279,http://cdn.usatsimg.com/api/download/?imageID=13715017,http://cdn.usatsimg.com/api/download/?imageID=13714993,2019-11-26T10:27:53,2019-11-26T10:27:25,202692
Alec Burks,SG,TOT,59,1612,891,0.404,0.366,0.896,171,17,58,262,85,1620564,219,273,100,701,283,251,225,18,0,43,,120,28,202692,,2019-20,0,,202692,Alec,Burks,TRUE,20000837,Active,7,PHI,20,G,Alec,Burks,78,214,1991-07-20T00:00:00,Grandview,Missouri,,,Colorado,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000837.png,7,73fcf334-2088-4862-b83b-66eae415cf87,1835,3192,200414,512995,743740,3046,Scrambled,Scrambled,,Scrambled,14510,512995,4893,Alec Burks,Alec Burks,Alec Burks,SF,1,20000007,Alec Burks,512995,4588279,http://cdn.usatsimg.com/api/download/?imageID=13715017,http://cdn.usatsimg.com/api/download/?imageID=13714993,2019-11-26T10:27:53,2019-11-26T10:27:25,202692
Deonte Burton,PG,OKC,34,284,94,0.371,0.217,0.5,11,10,5,48,14,1416852,42,46,10,105,39,12,6,0,0,6,,28,26,1629126,,2019-20,1610612760,,1629126,Deonte,Burton,TRUE,20001567,Active,18,OKC,30,G,Deonte,Burton,76,240,1994-01-31T00:00:00,Los Angeles,California,,,Iowa State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001567.png,0,a61a1458-1481-4474-8c30-bf4c3430050d,,3599,200038,741886,755830,,Scrambled,Scrambled,,Scrambled,85106,741886,6072,Deonte Burton,Deonte Burton,Deonte Burton,PG,1,20000018,Deonte Burton,741886,4586880,http://cdn.usatsimg.com/api/download/?imageID=13477221,http://cdn.usatsimg.com/api/download/?imageID=13514550,2019-10-09T17:16:12,2019-10-14T09:48:27,1629126
Deonte Burton,PG,OKC,34,284,94,0.371,0.217,0.5,11,10,5,48,14,1416852,42,46,10,105,39,12,6,0,0,6,,28,26,1629126,,2019-20,1610612760,,1629126,Deonte,Burton,TRUE,20001567,Active,18,OKC,30,G,Deonte,Burton,76,240,1994-01-31T00:00:00,Los Angeles,California,,,Iowa State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001567.png,0,a61a1458-1481-4474-8c30-bf4c3430050d,,3599,200038,741886,755830,,Scrambled,Scrambled,,Scrambled,85106,741886,6072,Deonte Burton,Deonte Burton,Deonte Burton,PG,1,20000018,Deonte Burton,741886,4586880,http://cdn.usatsimg.com/api/download/?imageID=13477221,http://cdn.usatsimg.com/api/download/?imageID=13514550,2019-10-09T17:16:12,2019-10-14T09:48:27,1629126
Jimmy Butler,SG,MIA,54,1851,1093,0.454,0.248,0.833,331,29,92,359,118,32742000,261,117,29,722,328,490,408,54,0,98,,74,30,202710,,2019-20,1610612748,,202710,Jimmy,Butler,TRUE,20000515,Active,4,MIA,22,G,Jimmy,Butler,79,230,1989-09-14T00:00:00,Houston,Texas,,,Marquette,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000515.png,7,0e163d44-67a7-4107-9421-5333600166bb,1870,3231,200366,458730,740461,3045,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,14528,458730,4912,Jimmy Butler,Jimmy Butler,Jimmy Butler,SF,0,20000004,Jimmy Butler,458730,4587431,http://cdn.usatsimg.com/api/download/?imageID=11995792,http://cdn.usatsimg.com/api/download/?imageID=11995943,2019-01-14T14:21:39,2019-01-14T14:48:12,202710
Jimmy Butler,SG,MIA,54,1851,1093,0.454,0.248,0.833,331,29,92,359,118,32742000,261,117,29,722,328,490,408,54,0,98,,74,30,202710,,2019-20,1610612748,,202710,Jimmy,Butler,TRUE,20000515,Active,4,MIA,22,G,Jimmy,Butler,79,230,1989-09-14T00:00:00,Houston,Texas,,,Marquette,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000515.png,7,0e163d44-67a7-4107-9421-5333600166bb,1870,3231,200366,458730,740461,3045,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,14528,458730,4912,Jimmy Butler,Jimmy Butler,Jimmy Butler,SF,0,20000004,Jimmy Butler,458730,4587431,http://cdn.usatsimg.com/api/download/?imageID=11995792,http://cdn.usatsimg.com/api/download/?imageID=11995943,2019-01-14T14:21:39,2019-01-14T14:48:12,202710
Jimmy Butler,SG,GNS,1,13,4,1,0,0,2,0,2,3,4,32742000,1,0,0,2,2,0,0,0,0,2,,0,30,202710,,2019-20,1610616833,,202710,Jimmy,Butler,TRUE,20000515,Active,4,MIA,22,G,Jimmy,Butler,79,230,1989-09-14T00:00:00,Houston,Texas,,,Marquette,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000515.png,7,0e163d44-67a7-4107-9421-5333600166bb,1870,3231,200366,458730,740461,3045,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,14528,458730,4912,Jimmy Butler,Jimmy Butler,Jimmy Butler,SF,0,20000004,Jimmy Butler,458730,4587431,http://cdn.usatsimg.com/api/download/?imageID=11995792,http://cdn.usatsimg.com/api/download/?imageID=11995943,2019-01-14T14:21:39,2019-01-14T14:48:12,202710
Bruno Caboclo,SF,MEM,22,192,62,0.406,0.16,0.667,10,12,10,44,7,1845301,27,25,4,69,28,3,2,0,0,17,,23,24,203998,,2019-20,1610612763,,203998,Bruno,Caboclo,TRUE,20000466,Active,22,HOU,5,F,Bruno,Caboclo,81,218,1995-09-21T00:00:00,Osasco,Brazil,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000466.png,4,664f0884-717b-4f4a-a1a6-79f08acb41bd,2394,3673,200180,830646,761256,2650,Scrambled,Scrambled,,Scrambled,55058,830646,5331,Bruno Caboclo,Bruno Caboclo,Bruno Caboclo,PF,1,20000022,Bruno Caboclo,830646,4587002,http://cdn.usatsimg.com/api/download/?imageID=13454682,http://cdn.usatsimg.com/api/download/?imageID=13514878,2019-10-03T13:03:22,2019-10-14T09:59:38,203998
Bruno Caboclo,SF,HOU,5,28,10,0.5,0,1,2,4,2,9,2,1845301,4,3,0,8,4,2,2,0,0,5,,2,24,203998,,2019-20,1610612745,,203998,Bruno,Caboclo,TRUE,20000466,Active,22,HOU,5,F,Bruno,Caboclo,81,218,1995-09-21T00:00:00,Osasco,Brazil,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000466.png,4,664f0884-717b-4f4a-a1a6-79f08acb41bd,2394,3673,200180,830646,761256,2650,Scrambled,Scrambled,,Scrambled,55058,830646,5331,Bruno Caboclo,Bruno Caboclo,Bruno Caboclo,PF,1,20000022,Bruno Caboclo,830646,4587002,http://cdn.usatsimg.com/api/download/?imageID=13454682,http://cdn.usatsimg.com/api/download/?imageID=13514878,2019-10-03T13:03:22,2019-10-14T09:59:38,203998
Bruno Caboclo,SF,TOT,27,220,72,0.416,0.143,0.8,12,16,12,53,9,1845301,31,28,4,77,32,5,4,0,0,22,,25,24,203998,,2019-20,0,,203998,Bruno,Caboclo,TRUE,20000466,Active,22,HOU,5,F,Bruno,Caboclo,81,218,1995-09-21T00:00:00,Osasco,Brazil,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000466.png,4,664f0884-717b-4f4a-a1a6-79f08acb41bd,2394,3673,200180,830646,761256,2650,Scrambled,Scrambled,,Scrambled,55058,830646,5331,Bruno Caboclo,Bruno Caboclo,Bruno Caboclo,PF,1,20000022,Bruno Caboclo,830646,4587002,http://cdn.usatsimg.com/api/download/?imageID=13454682,http://cdn.usatsimg.com/api/download/?imageID=13514878,2019-10-03T13:03:22,2019-10-14T09:59:38,203998
Bruno Caboclo,SF,MEM,22,192,62,0.406,0.16,0.667,10,12,10,44,7,1845301,27,25,4,69,28,3,2,0,0,17,,23,24,203998,,2019-20,1610612763,,203998,Bruno,Caboclo,TRUE,20000466,Active,22,HOU,5,F,Bruno,Caboclo,81,218,1995-09-21T00:00:00,Osasco,Brazil,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000466.png,4,664f0884-717b-4f4a-a1a6-79f08acb41bd,2394,3673,200180,830646,761256,2650,Scrambled,Scrambled,,Scrambled,55058,830646,5331,Bruno Caboclo,Bruno Caboclo,Bruno Caboclo,PF,1,20000022,Bruno Caboclo,830646,4587002,http://cdn.usatsimg.com/api/download/?imageID=13454682,http://cdn.usatsimg.com/api/download/?imageID=13514878,2019-10-03T13:03:22,2019-10-14T09:59:38,203998
Bruno Caboclo,SF,HOU,5,28,10,0.5,0,1,2,4,2,9,2,1845301,4,3,0,8,4,2,2,0,0,5,,2,24,203998,,2019-20,1610612745,,203998,Bruno,Caboclo,TRUE,20000466,Active,22,HOU,5,F,Bruno,Caboclo,81,218,1995-09-21T00:00:00,Osasco,Brazil,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000466.png,4,664f0884-717b-4f4a-a1a6-79f08acb41bd,2394,3673,200180,830646,761256,2650,Scrambled,Scrambled,,Scrambled,55058,830646,5331,Bruno Caboclo,Bruno Caboclo,Bruno Caboclo,PF,1,20000022,Bruno Caboclo,830646,4587002,http://cdn.usatsimg.com/api/download/?imageID=13454682,http://cdn.usatsimg.com/api/download/?imageID=13514878,2019-10-03T13:03:22,2019-10-14T09:59:38,203998
Bruno Caboclo,SF,TOT,27,220,72,0.416,0.143,0.8,12,16,12,53,9,1845301,31,28,4,77,32,5,4,0,0,22,,25,24,203998,,2019-20,0,,203998,Bruno,Caboclo,TRUE,20000466,Active,22,HOU,5,F,Bruno,Caboclo,81,218,1995-09-21T00:00:00,Osasco,Brazil,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000466.png,4,664f0884-717b-4f4a-a1a6-79f08acb41bd,2394,3673,200180,830646,761256,2650,Scrambled,Scrambled,,Scrambled,55058,830646,5331,Bruno Caboclo,Bruno Caboclo,Bruno Caboclo,PF,1,20000022,Bruno Caboclo,830646,4587002,http://cdn.usatsimg.com/api/download/?imageID=13454682,http://cdn.usatsimg.com/api/download/?imageID=13514878,2019-10-03T13:03:22,2019-10-14T09:59:38,203998
Kentavious Caldwell-Pope,SG,LAL,63,1604,601,0.472,0.394,0.779,105,13,53,132,55,8089282,95,221,87,466,220,95,74,20,0,37,,117,27,203484,,2019-20,1610612747,,203484,Kentavious,Caldwell-Pope,TRUE,20000811,Active,27,LAL,1,G,Kentavious,Caldwell-Pope,77,204,1993-02-18T00:00:00,Thomaston,Georgia,,,Georgia,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000811.png,5,cecc054e-b9ec-4c71-8bbb-5ee665a8c3a9,2145,3450,200445,602730,750972,3555,Scrambled,Scrambled,,Scrambled,15636,602730,5159,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,SG,1,20000027,Kentavious Caldwell-Pope,602730,4587325,http://cdn.usatsimg.com/api/download/?imageID=13714914,http://cdn.usatsimg.com/api/download/?imageID=13714887,2019-11-26T10:25:39,2019-11-26T10:24:55,203484
Kentavious Caldwell-Pope,SG,LAL,63,1604,601,0.472,0.394,0.779,105,13,53,132,55,8089282,95,221,87,466,220,95,74,20,0,37,,117,27,203484,,2019-20,1610612747,,203484,Kentavious,Caldwell-Pope,TRUE,20000811,Active,27,LAL,1,G,Kentavious,Caldwell-Pope,77,204,1993-02-18T00:00:00,Thomaston,Georgia,,,Georgia,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000811.png,5,cecc054e-b9ec-4c71-8bbb-5ee665a8c3a9,2145,3450,200445,602730,750972,3555,Scrambled,Scrambled,,Scrambled,15636,602730,5159,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,SG,1,20000027,Kentavious Caldwell-Pope,602730,4587325,http://cdn.usatsimg.com/api/download/?imageID=13714914,http://cdn.usatsimg.com/api/download/?imageID=13714887,2019-11-26T10:25:39,2019-11-26T10:24:55,203484
Vlatko Cancar,SF,DEN,14,45,17,0.4,0.167,1,3,1,1,10,3,898310,5,6,1,15,6,4,4,0,0,5,,7,22,1628427,,2019-20,1610612743,,1628427,Vlatko,Cancar,TRUE,20001870,Active,20,DEN,31,F,Vlatko,Cancar,80,236,1997-04-10T00:00:00,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001870.png,0,957e63a8-d87d-47d2-89cc-416afa292d80,,4179,200997,1057007,779956,,Scrambled,Scrambled,,Scrambled,117285,1057007,5862,Vlatko Cancar,Vlatko Cancar,Vlatko Cancar,PF,1,20000020,Vlatko Cancar,1057007,4586826,http://cdn.usatsimg.com/api/download/?imageID=13454587,http://cdn.usatsimg.com/api/download/?imageID=13514854,2019-10-03T13:01:52,2019-10-14T09:58:50,1628427
Vlatko Cancar,SF,DEN,14,45,17,0.4,0.167,1,3,1,1,10,3,898310,5,6,1,15,6,4,4,0,0,5,,7,22,1628427,,2019-20,1610612743,,1628427,Vlatko,Cancar,TRUE,20001870,Active,20,DEN,31,F,Vlatko,Cancar,80,236,1997-04-10T00:00:00,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001870.png,0,957e63a8-d87d-47d2-89cc-416afa292d80,,4179,200997,1057007,779956,,Scrambled,Scrambled,,Scrambled,117285,1057007,5862,Vlatko Cancar,Vlatko Cancar,Vlatko Cancar,PF,1,20000020,Vlatko Cancar,1057007,4586826,http://cdn.usatsimg.com/api/download/?imageID=13454587,http://cdn.usatsimg.com/api/download/?imageID=13514854,2019-10-03T13:01:52,2019-10-14T09:58:50,1628427
Clint Capela,C,HOU,39,1279,543,0.629,0,0.529,48,72,33,537,63,14896552,369,0,0,388,244,104,55,39,0,168,,102,25,203991,,2019-20,1610612745,,203991,Clint,Capela,TRUE,20000549,Active,3,ATL,17,C,Clint,Capela,82,240,1994-05-18T00:00:00,Geneva,Switzerland,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000549.png,4,c37dafbb-a269-41f6-813f-bdb4da388203,2385,3587,200335,830647,761257,3766,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,55059,830647,5336,Clint Capela,Clint Capela,Clint Capela,C,0,20000003,Clint Capela,830647,4587583,http://cdn.usatsimg.com/api/download/?imageID=13714830,http://cdn.usatsimg.com/api/download/?imageID=13714839,2019-11-26T10:23:29,2019-11-26T10:23:41,203991
Clint Capela,C,HOU,39,1279,543,0.629,0,0.529,48,72,33,537,63,14896552,369,0,0,388,244,104,55,39,0,168,,102,25,203991,,2019-20,1610612745,,203991,Clint,Capela,TRUE,20000549,Active,3,ATL,17,C,Clint,Capela,82,240,1994-05-18T00:00:00,Geneva,Switzerland,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000549.png,4,c37dafbb-a269-41f6-813f-bdb4da388203,2385,3587,200335,830647,761257,3766,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,55059,830647,5336,Clint Capela,Clint Capela,Clint Capela,C,0,20000003,Clint Capela,830647,4587583,http://cdn.usatsimg.com/api/download/?imageID=13714830,http://cdn.usatsimg.com/api/download/?imageID=13714839,2019-11-26T10:23:29,2019-11-26T10:23:41,203991
DeMarre Carroll,SF,SAS,15,135,33,0.31,0.231,0.6,11,2,2,31,10,512721,24,13,3,29,9,20,12,0,0,7,,20,33,201960,,2019-20,1610612759,,201960,DeMarre,Carroll,TRUE,20000601,Active,22,HOU,9,F,DeMarre,Carroll,78,215,1986-07-27T00:00:00,Birmingham,Alabama,,,Missouri,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000601.png,9,664afb4f-3fc1-4e25-bcb8-bab2c0c3c33b,1479,2942,200179,262890,724396,2097,Scrambled,Scrambled,,Scrambled,9787,262890,4632,DeMarre Carroll,DeMarre Carroll,DeMarre Carroll,PF,1,20000022,DeMarre Carroll,262890,4587008,http://cdn.usatsimg.com/api/download/?imageID=13477313,http://cdn.usatsimg.com/api/download/?imageID=13514984,2019-10-09T17:16:12,2019-10-14T10:04:04,201960
DeMarre Carroll,SF,HOU,6,96,40,0.48,0.286,0.75,7,2,2,16,6,512721,12,14,4,25,12,16,12,0,0,4,,8,33,201960,,2019-20,1610612745,,201960,DeMarre,Carroll,TRUE,20000601,Active,22,HOU,9,F,DeMarre,Carroll,78,215,1986-07-27T00:00:00,Birmingham,Alabama,,,Missouri,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000601.png,9,664afb4f-3fc1-4e25-bcb8-bab2c0c3c33b,1479,2942,200179,262890,724396,2097,Scrambled,Scrambled,,Scrambled,9787,262890,4632,DeMarre Carroll,DeMarre Carroll,DeMarre Carroll,PF,1,20000022,DeMarre Carroll,262890,4587008,http://cdn.usatsimg.com/api/download/?imageID=13477313,http://cdn.usatsimg.com/api/download/?imageID=13514984,2019-10-09T17:16:12,2019-10-14T10:04:04,201960
DeMarre Carroll,SF,TOT,21,231,73,0.389,0.259,0.667,18,4,4,47,16,512721,36,27,7,54,21,36,24,0,0,11,,28,33,201960,,2019-20,0,,201960,DeMarre,Carroll,TRUE,20000601,Active,22,HOU,9,F,DeMarre,Carroll,78,215,1986-07-27T00:00:00,Birmingham,Alabama,,,Missouri,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000601.png,9,664afb4f-3fc1-4e25-bcb8-bab2c0c3c33b,1479,2942,200179,262890,724396,2097,Scrambled,Scrambled,,Scrambled,9787,262890,4632,DeMarre Carroll,DeMarre Carroll,DeMarre Carroll,PF,1,20000022,DeMarre Carroll,262890,4587008,http://cdn.usatsimg.com/api/download/?imageID=13477313,http://cdn.usatsimg.com/api/download/?imageID=13514984,2019-10-09T17:16:12,2019-10-14T10:04:04,201960
DeMarre Carroll,SF,SAS,15,135,33,0.31,0.231,0.6,11,2,2,31,10,512721,24,13,3,29,9,20,12,0,0,7,,20,33,201960,,2019-20,1610612759,,201960,DeMarre,Carroll,TRUE,20000601,Active,22,HOU,9,F,DeMarre,Carroll,78,215,1986-07-27T00:00:00,Birmingham,Alabama,,,Missouri,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000601.png,9,664afb4f-3fc1-4e25-bcb8-bab2c0c3c33b,1479,2942,200179,262890,724396,2097,Scrambled,Scrambled,,Scrambled,9787,262890,4632,DeMarre Carroll,DeMarre Carroll,DeMarre Carroll,PF,1,20000022,DeMarre Carroll,262890,4587008,http://cdn.usatsimg.com/api/download/?imageID=13477313,http://cdn.usatsimg.com/api/download/?imageID=13514984,2019-10-09T17:16:12,2019-10-14T10:04:04,201960
DeMarre Carroll,SF,HOU,6,96,40,0.48,0.286,0.75,7,2,2,16,6,512721,12,14,4,25,12,16,12,0,0,4,,8,33,201960,,2019-20,1610612745,,201960,DeMarre,Carroll,TRUE,20000601,Active,22,HOU,9,F,DeMarre,Carroll,78,215,1986-07-27T00:00:00,Birmingham,Alabama,,,Missouri,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000601.png,9,664afb4f-3fc1-4e25-bcb8-bab2c0c3c33b,1479,2942,200179,262890,724396,2097,Scrambled,Scrambled,,Scrambled,9787,262890,4632,DeMarre Carroll,DeMarre Carroll,DeMarre Carroll,PF,1,20000022,DeMarre Carroll,262890,4587008,http://cdn.usatsimg.com/api/download/?imageID=13477313,http://cdn.usatsimg.com/api/download/?imageID=13514984,2019-10-09T17:16:12,2019-10-14T10:04:04,201960
