,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GS,LEAGUE_ID,MIN,OREB,ORGANIZATION_ID,PF,PLAYER_AGE,PLAYER_ID,PTS,RANK_AST,RANK_BLK,RANK_DREB,RANK_EFF,RANK_FG3A,RANK_FG3M,RANK_FG3_PCT,RANK_FGA,RANK_FGM,RANK_FG_PCT,RANK_FTA,RANK_FTM,RANK_FT_PCT,RANK_MIN,RANK_OREB,RANK_PTS,RANK_REB,RANK_STL,RANK_TOV,REB,SCHOOL_NAME,SEASON_ID,STL,TEAM_ABBREVIATION,TEAM_ID,TOV,Team_ID,id,full_name,first_name,last_name,is_active,PlayerID,SportsDataID,Status,TeamID,Team,Jersey,PositionCategory,Position,FirstName,LastName,Height,Weight,BirthDate,BirthCity,BirthState,BirthCountry,HighSchool,College,Salary,PhotoUrl,Experience,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,FanDuelName,DraftKingsName,YahooName,DepthChartPosition,DepthChartOrder,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,NbaDotComPlayerID
125,81,19.0,118.0,65,15,0.231,228,104,0.456,48,26,0.542,43,4,00,915.0,34.0,,84,25.0,1627761,249,,,,,,,,,,,,,,,,,,,,152.0,,2019-20,55.0,ATL,1610612737.0,60.0,,1627761,DeAndre' Bembry,DeAndre',Bembry,True,20001690,,Active,3,ATL,95,F,SF,Deandre,Bembry,77,210,1994-07-04T00:00:00,Charlotte,North Carolina,,,Saint Joseph&#x27;s,2603982.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001690.png,2,db42a3d8-e493-4f0e-aa9f-149397877fea,2657.0,3880.0,200782.0,795428,756697.0,,Scrambled,Scrambled,2020-03-10T00:00:00,Scrambled,49336,795428,5652,DeAndre Bembry,DeAndre' Bembry,DeAndre' Bembry,SF,1.0,20000003,DeAndre' Bembry,795428,4587577.0,http://cdn.usatsimg.com/api/download/?imageID=13458750,http://cdn.usatsimg.com/api/download/?imageID=13515098,2019-10-09T17:16:12,2019-10-14T10:08:32,1627761
127,9,5.0,20.0,9,4,0.444,21,10,0.476,3,2,0.667,7,0,00,91.0,0.0,,16,22.0,1627733,26,,,,,,,,,,,,,,,,,,,,20.0,,2019-20,0.0,MIL,1610612749.0,5.0,,1627733,Dragan Bender,Dragan,Bender,True,20001669,,Active,26,GS,10,F,PF,Dragan,Bender,84,249,1997-11-17T00:00:00,Capljina,Bosnia and Herzegovina,,,,1678854.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001669.png,2,1007d525-b100-4e6b-98a5-82adc5e10d47,2615.0,3864.0,200765.0,920066,771361.0,,Scrambled,Scrambled,,Scrambled,70819,920066,5635,Dragan Bender,Dragan Bender,Dragan Bender,PF,1.0,20000026,Dragan Bender,920066,4587370.0,http://cdn.usatsimg.com/api/download/?imageID=13477355,http://cdn.usatsimg.com/api/download/?imageID=13515130,2019-10-09T17:16:12,2019-10-14T10:09:31,1627733
128,19,4.0,37.0,34,11,0.324,71,31,0.437,11,8,0.727,9,3,00,195.0,16.0,,26,22.0,1627733,81,,,,,,,,,,,,,,,,,,,,53.0,,2019-20,4.0,GSW,1610612744.0,16.0,,1627733,Dragan Bender,Dragan,Bender,True,20001669,,Active,26,GS,10,F,PF,Dragan,Bender,84,249,1997-11-17T00:00:00,Capljina,Bosnia and Herzegovina,,,,1678854.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001669.png,2,1007d525-b100-4e6b-98a5-82adc5e10d47,2615.0,3864.0,200765.0,920066,771361.0,,Scrambled,Scrambled,,Scrambled,70819,920066,5635,Dragan Bender,Dragan Bender,Dragan Bender,PF,1.0,20000026,Dragan Bender,920066,4587370.0,http://cdn.usatsimg.com/api/download/?imageID=13477355,http://cdn.usatsimg.com/api/download/?imageID=13515130,2019-10-09T17:16:12,2019-10-14T10:09:31,1627733
129,28,9.0,57.0,43,15,0.349,92,41,0.446,14,10,0.714,16,3,00,286.0,16.0,,42,22.0,1627733,107,,,,,,,,,,,,,,,,,,,,73.0,,2019-20,4.0,TOT,0.0,21.0,,1627733,Dragan Bender,Dragan,Bender,True,20001669,,Active,26,GS,10,F,PF,Dragan,Bender,84,249,1997-11-17T00:00:00,Capljina,Bosnia and Herzegovina,,,,1678854.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001669.png,2,1007d525-b100-4e6b-98a5-82adc5e10d47,2615.0,3864.0,200765.0,920066,771361.0,,Scrambled,Scrambled,,Scrambled,70819,920066,5635,Dragan Bender,Dragan Bender,Dragan Bender,PF,1.0,20000026,Dragan Bender,920066,4587370.0,http://cdn.usatsimg.com/api/download/?imageID=13477355,http://cdn.usatsimg.com/api/download/?imageID=13515130,2019-10-09T17:16:12,2019-10-14T10:09:31,1627733
130,9,5.0,20.0,9,4,0.444,21,10,0.476,3,2,0.667,7,0,00,91.0,0.0,,16,22.0,1627733,26,,,,,,,,,,,,,,,,,,,,20.0,,2019-20,0.0,MIL,1610612749.0,5.0,,1627733,Dragan Bender,Dragan,Bender,True,20001669,,Active,26,GS,10,F,PF,Dragan,Bender,84,249,1997-11-17T00:00:00,Capljina,Bosnia and Herzegovina,,,,1678854.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001669.png,2,1007d525-b100-4e6b-98a5-82adc5e10d47,2615.0,3864.0,200765.0,920066,771361.0,,Scrambled,Scrambled,,Scrambled,70819,920066,5635,Dragan Bender,Dragan Bender,Dragan Bender,PF,1.0,20000026,Dragan Bender,920066,4587370.0,http://cdn.usatsimg.com/api/download/?imageID=13477355,http://cdn.usatsimg.com/api/download/?imageID=13515130,2019-10-09T17:16:12,2019-10-14T10:09:31,1627733
131,19,4.0,37.0,34,11,0.324,71,31,0.437,11,8,0.727,9,3,00,195.0,16.0,,26,22.0,1627733,81,,,,,,,,,,,,,,,,,,,,53.0,,2019-20,4.0,GSW,1610612744.0,16.0,,1627733,Dragan Bender,Dragan,Bender,True,20001669,,Active,26,GS,10,F,PF,Dragan,Bender,84,249,1997-11-17T00:00:00,Capljina,Bosnia and Herzegovina,,,,1678854.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001669.png,2,1007d525-b100-4e6b-98a5-82adc5e10d47,2615.0,3864.0,200765.0,920066,771361.0,,Scrambled,Scrambled,,Scrambled,70819,920066,5635,Dragan Bender,Dragan Bender,Dragan Bender,PF,1.0,20000026,Dragan Bender,920066,4587370.0,http://cdn.usatsimg.com/api/download/?imageID=13477355,http://cdn.usatsimg.com/api/download/?imageID=13515130,2019-10-09T17:16:12,2019-10-14T10:09:31,1627733
132,28,9.0,57.0,43,15,0.349,92,41,0.446,14,10,0.714,16,3,00,286.0,16.0,,42,22.0,1627733,107,,,,,,,,,,,,,,,,,,,,73.0,,2019-20,4.0,TOT,0.0,21.0,,1627733,Dragan Bender,Dragan,Bender,True,20001669,,Active,26,GS,10,F,PF,Dragan,Bender,84,249,1997-11-17T00:00:00,Capljina,Bosnia and Herzegovina,,,,1678854.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001669.png,2,1007d525-b100-4e6b-98a5-82adc5e10d47,2615.0,3864.0,200765.0,920066,771361.0,,Scrambled,Scrambled,,Scrambled,70819,920066,5635,Dragan Bender,Dragan Bender,Dragan Bender,PF,1.0,20000026,Dragan Bender,920066,4587370.0,http://cdn.usatsimg.com/api/download/?imageID=13477355,http://cdn.usatsimg.com/api/download/?imageID=13515130,2019-10-09T17:16:12,2019-10-14T10:09:31,1627733
134,92,33.0,210.0,472,200,0.424,610,265,0.434,122,104,0.852,54,4,00,1583.0,35.0,,139,27.0,202722,834,,,,,,,,,,,,,,,,,,,,245.0,,2019-20,37.0,WAS,1610612764.0,59.0,,202722,Davis Bertans,Davis,Bertans,True,20001668,,Active,1,WAS,42,F,SF,Davis,Bertans,82,225,1992-11-12T00:00:00,Valmiera,Latvia,,,,7000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001668.png,2,c1bb78ed-4ce7-4e8c-b30c-06f8148d550a,1867.0,3215.0,200918.0,599814,749277.0,,Scrambled,Scrambled,,Scrambled,14543,599814,4926,Dave Bertans,Davis Bertans,Davis Bertans,PF,1.0,20000001,Davis Bertans,599814,4587483.0,http://cdn.usatsimg.com/api/download/?imageID=13477422,http://cdn.usatsimg.com/api/download/?imageID=13514935,2019-10-09T17:16:12,2019-10-14T10:02:02,202722
135,92,33.0,210.0,472,200,0.424,610,265,0.434,122,104,0.852,54,4,00,1583.0,35.0,,139,27.0,202722,834,,,,,,,,,,,,,,,,,,,,245.0,,2019-20,37.0,WAS,1610612764.0,59.0,,202722,Davis Bertans,Davis,Bertans,True,20001668,,Active,1,WAS,42,F,SF,Davis,Bertans,82,225,1992-11-12T00:00:00,Valmiera,Latvia,,,,7000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001668.png,2,c1bb78ed-4ce7-4e8c-b30c-06f8148d550a,1867.0,3215.0,200918.0,599814,749277.0,,Scrambled,Scrambled,,Scrambled,14543,599814,4926,Dave Bertans,Davis Bertans,Davis Bertans,PF,1.0,20000001,Davis Bertans,599814,4587483.0,http://cdn.usatsimg.com/api/download/?imageID=13477422,http://cdn.usatsimg.com/api/download/?imageID=13514935,2019-10-09T17:16:12,2019-10-14T10:02:02,202722
137,179,25.0,203.0,198,75,0.379,325,139,0.428,41,27,0.659,48,48,00,1299.0,56.0,,150,31.0,201976,380,,,,,,,,,,,,,,,,,,,,259.0,,2019-20,53.0,LAC,1610612746.0,64.0,,201976,Patrick Beverley,Patrick,Beverley,True,20000554,,Active,28,LAC,21,G,PG,Patrick,Beverley,73,180,1988-07-12T00:00:00,Chicago,Illinois,,,Arkansas,12345680.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000554.png,6,912e7aa3-dd03-4a98-9980-0442e108f287,1645.0,3072.0,200525.0,332691,747396.0,2127.0,Scrambled,Scrambled,,Scrambled,12474,332691,4647,Patrick Beverley,Patrick Beverley,Patrick Beverley,PG,0.0,20000028,Patrick Beverley,332691,4587267.0,http://cdn.usatsimg.com/api/download/?imageID=13714991,http://cdn.usatsimg.com/api/download/?imageID=13714950,2019-11-26T10:27:22,2019-11-26T10:26:34,201976
138,179,25.0,203.0,198,75,0.379,325,139,0.428,41,27,0.659,48,48,00,1299.0,56.0,,150,31.0,201976,380,,,,,,,,,,,,,,,,,,,,259.0,,2019-20,53.0,LAC,1610612746.0,64.0,,201976,Patrick Beverley,Patrick,Beverley,True,20000554,,Active,28,LAC,21,G,PG,Patrick,Beverley,73,180,1988-07-12T00:00:00,Chicago,Illinois,,,Arkansas,12345680.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000554.png,6,912e7aa3-dd03-4a98-9980-0442e108f287,1645.0,3072.0,200525.0,332691,747396.0,2127.0,Scrambled,Scrambled,,Scrambled,12474,332691,4647,Patrick Beverley,Patrick Beverley,Patrick Beverley,PG,0.0,20000028,Patrick Beverley,332691,4587267.0,http://cdn.usatsimg.com/api/download/?imageID=13714991,http://cdn.usatsimg.com/api/download/?imageID=13714950,2019-11-26T10:27:22,2019-11-26T10:26:34,201976
140,35,21.0,110.0,1,0,0.0,115,56,0.487,67,41,0.612,40,24,00,778.0,70.0,,73,27.0,203920,153,,,,,,,,,,,,,,,,,,,,180.0,,2019-20,16.0,ORL,1610612753.0,23.0,,203920,Khem Birch,Khem,Birch,True,20001630,,Active,5,ORL,24,C,C,Khem,Birch,81,233,1992-09-28T00:00:00,,,,,UNLV,3000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001630.png,1,13ef372a-5fd1-4336-9901-12e120a5fbd7,2421.0,3628.0,200242.0,601518,750534.0,3775.0,Scrambled,Scrambled,,Scrambled,16081,601518,5390,Khem Birch,Khem Birch,Khem Birch,C,1.0,20000005,Khem Birch,601518,4587648.0,http://cdn.usatsimg.com/api/download/?imageID=13458755,http://cdn.usatsimg.com/api/download/?imageID=13515011,2019-10-09T17:16:12,2019-10-14T10:05:04,203920
141,35,21.0,110.0,1,0,0.0,115,56,0.487,67,41,0.612,40,24,00,778.0,70.0,,73,27.0,203920,153,,,,,,,,,,,,,,,,,,,,180.0,,2019-20,16.0,ORL,1610612753.0,23.0,,203920,Khem Birch,Khem,Birch,True,20001630,,Active,5,ORL,24,C,C,Khem,Birch,81,233,1992-09-28T00:00:00,,,,,UNLV,3000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001630.png,1,13ef372a-5fd1-4336-9901-12e120a5fbd7,2421.0,3628.0,200242.0,601518,750534.0,3775.0,Scrambled,Scrambled,,Scrambled,16081,601518,5390,Khem Birch,Khem Birch,Khem Birch,C,1.0,20000005,Khem Birch,601518,4587648.0,http://cdn.usatsimg.com/api/download/?imageID=13458755,http://cdn.usatsimg.com/api/download/?imageID=13515011,2019-10-09T17:16:12,2019-10-14T10:05:04,203920
143,21,32.0,74.0,36,6,0.167,129,61,0.473,33,24,0.727,49,2,00,410.0,22.0,,57,20.0,1629048,152,,,,,,,,,,,,,,,,,,,,96.0,,2019-20,6.0,IND,1610612754.0,25.0,,1629048,Goga Bitadze,Goga,Bitadze,True,20002282,,Active,13,IND,88,C,C,Goga,Bitadze,83,250,,,,,,,2816760.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002282.png,0,0c977083-fdde-45f1-9406-60aef2a78846,3275.0,4914.0,201281.0,1172132,790577.0,,Scrambled,Scrambled,,Scrambled,110359,1172132,6206,Goga Bitadze,Goga Bitadze,Goga Bitadze,C,1.0,20000013,Goga Bitadze,1172132,4587692.0,http://cdn.usatsimg.com/api/download/?imageID=13454669,http://cdn.usatsimg.com/api/download/?imageID=13514823,2019-10-03T13:03:10,2019-10-14T09:57:22,1629048
144,21,32.0,74.0,36,6,0.167,129,61,0.473,33,24,0.727,49,2,00,410.0,22.0,,57,20.0,1629048,152,,,,,,,,,,,,,,,,,,,,96.0,,2019-20,6.0,IND,1610612754.0,25.0,,1629048,Goga Bitadze,Goga,Bitadze,True,20002282,,Active,13,IND,88,C,C,Goga,Bitadze,83,250,,,,,,,2816760.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002282.png,0,0c977083-fdde-45f1-9406-60aef2a78846,3275.0,4914.0,201281.0,1172132,790577.0,,Scrambled,Scrambled,,Scrambled,110359,1172132,6206,Goga Bitadze,Goga Bitadze,Goga Bitadze,C,1.0,20000013,Goga Bitadze,1172132,4587692.0,http://cdn.usatsimg.com/api/download/?imageID=13454669,http://cdn.usatsimg.com/api/download/?imageID=13514823,2019-10-03T13:03:10,2019-10-14T09:57:22,1629048
146,50,49.0,188.0,0,0,0.0,278,151,0.543,151,91,0.603,53,29,00,1029.0,120.0,,116,27.0,202687,393,,,,,,,,,,,,,,,,,,,,308.0,,2019-20,10.0,CHA,1610612766.0,48.0,,202687,Bismack Biyombo,Bismack,Biyombo,True,20000758,,Active,2,CHA,8,C,C,Bismack,Biyombo,80,255,1992-08-28T00:00:00,Lubumbashi,Congo,,,,17000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000758.png,7,8e3cbaa3-e30a-4cf8-aa7a-1b57f15f0f98,1834.0,3191.0,200096.0,599797,749272.0,3051.0,Scrambled,Scrambled,,Scrambled,14505,599797,4888,Bismack Biyombo,Bismack Biyombo,Bismack Biyombo,C,1.0,20000002,Bismack Biyombo,599797,4587537.0,http://cdn.usatsimg.com/api/download/?imageID=13714907,http://cdn.usatsimg.com/api/download/?imageID=13714942,2019-11-26T10:25:28,2019-11-26T10:26:21,202687
147,50,49.0,188.0,0,0,0.0,278,151,0.543,151,91,0.603,53,29,00,1029.0,120.0,,116,27.0,202687,393,,,,,,,,,,,,,,,,,,,,308.0,,2019-20,10.0,CHA,1610612766.0,48.0,,202687,Bismack Biyombo,Bismack,Biyombo,True,20000758,,Active,2,CHA,8,C,C,Bismack,Biyombo,80,255,1992-08-28T00:00:00,Lubumbashi,Congo,,,,17000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000758.png,7,8e3cbaa3-e30a-4cf8-aa7a-1b57f15f0f98,1834.0,3191.0,200096.0,599797,749272.0,3051.0,Scrambled,Scrambled,,Scrambled,14505,599797,4888,Bismack Biyombo,Bismack Biyombo,Bismack Biyombo,C,1.0,20000002,Bismack Biyombo,599797,4587537.0,http://cdn.usatsimg.com/api/download/?imageID=13714907,http://cdn.usatsimg.com/api/download/?imageID=13714942,2019-11-26T10:25:28,2019-11-26T10:26:21,202687
149,179,33.0,305.0,295,125,0.424,604,287,0.475,73,60,0.822,64,61,00,1821.0,107.0,,193,31.0,202357,759,,,,,,,,,,,,,,,,,,,,412.0,,2019-20,54.0,SAC,1610612758.0,92.0,,202357,Nemanja Bjelica,Nemanja,Bjelica,True,20001429,,Active,30,SAC,88,F,PF,Nemanja,Bjelica,82,234,1988-05-09T00:00:00,Belgrade,Yugoslavia,,,,6825000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001429.png,3,a74d9be9-17de-49ce-93db-20034846b31e,1749.0,3155.0,200656.0,550431,747386.0,,Scrambled,Scrambled,,Scrambled,12368,550431,4766,Nemanja Bjelica,Nemanja Bjelica,Nemanja Bjelica,PF,1.0,20000030,Nemanja Bjelica,550431,4587221.0,http://cdn.usatsimg.com/api/download/?imageID=13714856,http://cdn.usatsimg.com/api/download/?imageID=13714895,2019-11-26T10:24:01,2019-11-26T10:25:05,202357
150,179,33.0,305.0,295,125,0.424,604,287,0.475,73,60,0.822,64,61,00,1821.0,107.0,,193,31.0,202357,759,,,,,,,,,,,,,,,,,,,,412.0,,2019-20,54.0,SAC,1610612758.0,92.0,,202357,Nemanja Bjelica,Nemanja,Bjelica,True,20001429,,Active,30,SAC,88,F,PF,Nemanja,Bjelica,82,234,1988-05-09T00:00:00,Belgrade,Yugoslavia,,,,6825000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001429.png,3,a74d9be9-17de-49ce-93db-20034846b31e,1749.0,3155.0,200656.0,550431,747386.0,,Scrambled,Scrambled,,Scrambled,12368,550431,4766,Nemanja Bjelica,Nemanja Bjelica,Nemanja Bjelica,PF,1.0,20000030,Nemanja Bjelica,550431,4587221.0,http://cdn.usatsimg.com/api/download/?imageID=13714856,http://cdn.usatsimg.com/api/download/?imageID=13714895,2019-11-26T10:24:01,2019-11-26T10:25:05,202357
152,302,25.0,218.0,201,70,0.348,662,319,0.482,193,157,0.813,56,56,00,1524.0,41.0,,120,30.0,202339,865,,,,,,,,,,,,,,,,,,,,259.0,,2019-20,53.0,MIL,1610612749.0,140.0,,202339,Eric Bledsoe,Eric,Bledsoe,True,20000850,,Active,15,MIL,6,G,PG,Eric,Bledsoe,73,214,1989-12-09T00:00:00,Birmingham,Alabama,,,Kentucky,15625000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000850.png,8,8cee3c73-f765-4000-882d-0c6d0b8acbe3,1734.0,3113.0,200522.0,509449,745049.0,2836.0,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,12355,509449,4749,Eric Bledsoe,Eric Bledsoe,Eric Bledsoe,PG,0.0,20000015,Eric Bledsoe,509449,4587749.0,http://cdn.usatsimg.com/api/download/?imageID=13715003,http://cdn.usatsimg.com/api/download/?imageID=13714961,2019-11-26T10:27:36,2019-11-26T10:26:48,202339
153,302,25.0,218.0,201,70,0.348,662,319,0.482,193,157,0.813,56,56,00,1524.0,41.0,,120,30.0,202339,865,,,,,,,,,,,,,,,,,,,,259.0,,2019-20,53.0,MIL,1610612749.0,140.0,,202339,Eric Bledsoe,Eric,Bledsoe,True,20000850,,Active,15,MIL,6,G,PG,Eric,Bledsoe,73,214,1989-12-09T00:00:00,Birmingham,Alabama,,,Kentucky,15625000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000850.png,8,8cee3c73-f765-4000-882d-0c6d0b8acbe3,1734.0,3113.0,200522.0,509449,745049.0,2836.0,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,12355,509449,4749,Eric Bledsoe,Eric Bledsoe,Eric Bledsoe,PG,0.0,20000015,Eric Bledsoe,509449,4587749.0,http://cdn.usatsimg.com/api/download/?imageID=13715003,http://cdn.usatsimg.com/api/download/?imageID=13714961,2019-11-26T10:27:36,2019-11-26T10:26:48,202339
155,169,14.0,154.0,380,137,0.361,639,277,0.433,105,76,0.724,53,20,00,1510.0,17.0,,115,27.0,203992,767,,,,,,,,,,,,,,,,,,,,171.0,,2019-20,54.0,SAC,1610612758.0,89.0,,203992,Bogdan Bogdanovic,Bogdan,Bogdanovic,True,20001745,,Active,30,SAC,8,G,SG,Bogdan,Bogdanovic,78,220,1992-08-18T00:00:00,,,,,,8529386.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001745.png,1,b4282659-dd1a-4042-a075-7df4890858e7,2389.0,3593.0,201013.0,830648,761258.0,,Scrambled,Scrambled,,Scrambled,55060,830648,5338,Bogdan Bogdanovic,Bogdan Bogdanovic,Bogdan Bogdanovic,SG,1.0,20000030,Bogdan Bogdanovic,830648,4587223.0,http://cdn.usatsimg.com/api/download/?imageID=13714850,http://cdn.usatsimg.com/api/download/?imageID=13714902,2019-11-26T10:23:54,2019-11-26T10:25:21,203992
156,169,14.0,154.0,380,137,0.361,639,277,0.433,105,76,0.724,53,20,00,1510.0,17.0,,115,27.0,203992,767,,,,,,,,,,,,,,,,,,,,171.0,,2019-20,54.0,SAC,1610612758.0,89.0,,203992,Bogdan Bogdanovic,Bogdan,Bogdanovic,True,20001745,,Active,30,SAC,8,G,SG,Bogdan,Bogdanovic,78,220,1992-08-18T00:00:00,,,,,,8529386.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001745.png,1,b4282659-dd1a-4042-a075-7df4890858e7,2389.0,3593.0,201013.0,830648,761258.0,,Scrambled,Scrambled,,Scrambled,55060,830648,5338,Bogdan Bogdanovic,Bogdan Bogdanovic,Bogdan Bogdanovic,SG,1.0,20000030,Bogdan Bogdanovic,830648,4587223.0,http://cdn.usatsimg.com/api/download/?imageID=13714850,http://cdn.usatsimg.com/api/download/?imageID=13714902,2019-11-26T10:23:54,2019-11-26T10:25:21,203992
158,131,7.0,220.0,457,189,0.414,935,418,0.447,277,250,0.903,63,63,00,2083.0,39.0,,110,30.0,202711,1275,,,,,,,,,,,,,,,,,,,,259.0,,2019-20,34.0,UTA,1610612762.0,159.0,,202711,Bojan Bogdanovic,Bojan,Bogdanovic,True,20000591,,Active,17,UTA,44,F,SF,Bojan,Bogdanovic,80,226,1989-04-18T00:00:00,Mostar,Yugoslavia,,,,17000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000591.png,4,7ff02e19-e829-4e56-9a34-233a71fce76c,1876.0,3236.0,200421.0,599812,749275.0,2743.0,Scrambled,Scrambled,,Scrambled,14530,599812,4913,Bojan Bogdanovic,Bojan Bogdanovic,Bojan Bogdanovic,SF,0.0,20000017,Bojan Bogdanovic,599812,4586706.0,http://cdn.usatsimg.com/api/download/?imageID=13477249,http://cdn.usatsimg.com/api/download/?imageID=13514657,2019-10-09T17:16:12,2019-10-14T09:51:52,202711
159,131,7.0,220.0,457,189,0.414,935,418,0.447,277,250,0.903,63,63,00,2083.0,39.0,,110,30.0,202711,1275,,,,,,,,,,,,,,,,,,,,259.0,,2019-20,34.0,UTA,1610612762.0,159.0,,202711,Bojan Bogdanovic,Bojan,Bogdanovic,True,20000591,,Active,17,UTA,44,F,SF,Bojan,Bogdanovic,80,226,1989-04-18T00:00:00,Mostar,Yugoslavia,,,,17000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000591.png,4,7ff02e19-e829-4e56-9a34-233a71fce76c,1876.0,3236.0,200421.0,599812,749275.0,2743.0,Scrambled,Scrambled,,Scrambled,14530,599812,4913,Bojan Bogdanovic,Bojan Bogdanovic,Bojan Bogdanovic,SF,0.0,20000017,Bojan Bogdanovic,599812,4586706.0,http://cdn.usatsimg.com/api/download/?imageID=13477249,http://cdn.usatsimg.com/api/download/?imageID=13514657,2019-10-09T17:16:12,2019-10-14T09:51:52,202711
161,8,0.0,4.0,10,2,0.2,20,5,0.25,0,0,0.0,10,0,00,53.0,0.0,,6,22.0,1629648,12,,,,,,,,,,,,,,,,,,,,4.0,,2019-20,1.0,DET,1610612765.0,2.0,,1629648,Jordan Bone,Jordan,Bone,True,20002317,,Active,14,DET,18,G,PG,Jordan,Bone,75,180,,,,,,Tennessee,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002317.png,0,5693e39f-fb95-4fcc-877e-e131270bcb02,,4832.0,201266.0,949250,775946.0,,Scrambled,Scrambled,,Scrambled,110311,949250,6245,Jordan Bone,Jordan Bone,Jordan Bone,,,20000014,Jordan Bone,949250,4587788.0,http://cdn.usatsimg.com/api/download/?imageID=13477200,http://cdn.usatsimg.com/api/download/?imageID=13514527,2019-10-09T17:16:12,2019-10-14T09:47:35,1629648
162,8,0.0,4.0,10,2,0.2,20,5,0.25,0,0,0.0,10,0,00,53.0,0.0,,6,22.0,1629648,12,,,,,,,,,,,,,,,,,,,,4.0,,2019-20,1.0,DET,1610612765.0,2.0,,1629648,Jordan Bone,Jordan,Bone,True,20002317,,Active,14,DET,18,G,PG,Jordan,Bone,75,180,,,,,,Tennessee,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002317.png,0,5693e39f-fb95-4fcc-877e-e131270bcb02,,4832.0,201266.0,949250,775946.0,,Scrambled,Scrambled,,Scrambled,110311,949250,6245,Jordan Bone,Jordan Bone,Jordan Bone,,,20000014,Jordan Bone,949250,4587788.0,http://cdn.usatsimg.com/api/download/?imageID=13477200,http://cdn.usatsimg.com/api/download/?imageID=13514527,2019-10-09T17:16:12,2019-10-14T09:47:35,1629648
